,ticker,year,IT_similarity,OR_similarity,IT_growth,OR_growth,Revenues,Net Income,Sector,Industry,Marketcap,IT_growth_lag1,IT_growth_lag2,IT_growth_lag3,IT_growth_lag4,IT_growth_lag5
33,ADBE,2017,0.4973,0.4236,0.063061137238136,0.16150260488072377,7301505000.0,1693954000.0,Technology,Software - Infrastructure,196844240896,-0.05704495061479542,-0.07770961145194288,,,
34,ADBE,2018,0.5786,0.4086,0.1634828071586567,-0.03541076487252115,9030000000.0,2591000000.0,Technology,Software - Infrastructure,196844240896,0.063061137238136,-0.05704495061479542,-0.07770961145194288,,
35,ADBE,2019,0.5819,0.4149,0.005703422053231932,0.01541850220264318,11171000000.0,2951000000.0,Technology,Software - Infrastructure,196844240896,0.1634828071586567,0.063061137238136,-0.05704495061479542,-0.07770961145194288,
36,ADBE,2020,0.5176,0.4491,-0.11050008592541682,0.08242950108459879,12868000000.0,5260000000.0,Technology,Software - Infrastructure,196844240896,0.005703422053231932,0.1634828071586567,0.063061137238136,-0.05704495061479542,-0.07770961145194288
37,ADBE,2021,0.5151,0.4146,-0.0048299845440493705,-0.07682030728122902,15785000000.0,4822000000.0,Technology,Software - Infrastructure,196844240896,-0.11050008592541682,0.005703422053231932,0.1634828071586567,0.063061137238136,-0.05704495061479542
38,ADBE,2022,0.5552,0.428,0.07784896136672503,0.03232030873130731,17606000000.0,4756000000.0,Technology,Software - Infrastructure,196844240896,-0.0048299845440493705,-0.11050008592541682,0.005703422053231932,0.1634828071586567,0.063061137238136
39,ADBE,2023,0.4762,0.5626,-0.14229106628242072,0.3144859813084113,19409000000.0,5428000000.0,Technology,Software - Infrastructure,196844240896,0.07784896136672503,-0.0048299845440493705,-0.11050008592541682,0.005703422053231932,0.1634828071586567
40,ADI,2014,0.5757,0.3482,,,2864773000.0,629320000.0,Technology,Semiconductors,105105776640,,,,,
41,ADI,2015,0.5916,0.4287,0.027618551328817187,0.23118897185525555,3435092000.0,696878000.0,Technology,Semiconductors,105105776640,,,,,
42,ADI,2016,0.4418,0.3928,-0.2532116294793779,-0.08374154420340574,3421409000.0,861664000.0,Technology,Semiconductors,105105776640,0.027618551328817187,,,,
43,ADI,2017,0.5753,0.3562,0.30217292892711645,-0.09317718940936859,5107503000.0,805379000.0,Technology,Semiconductors,105105776640,-0.2532116294793779,0.027618551328817187,,,
44,ADI,2018,0.5432,0.4251,-0.05579697549104823,0.1934306569343065,6200942000.0,1506980000.0,Technology,Semiconductors,105105776640,0.30217292892711645,-0.2532116294793779,0.027618551328817187,,
45,ADI,2019,0.574,0.4491,0.05670103092783485,0.056457304163726185,5991065000.0,1363011000.0,Technology,Semiconductors,105105776640,-0.05579697549104823,0.30217292892711645,-0.2532116294793779,0.027618551328817187,
46,ADI,2020,0.4692,0.4017,-0.18257839721254343,-0.10554442217768867,5603056000.0,1220761000.0,Technology,Semiconductors,105105776640,0.05670103092783485,-0.05579697549104823,0.30217292892711645,-0.2532116294793779,0.027618551328817187
47,ADI,2021,0.4787,0.3396,0.02024722932651324,-0.1545929798356983,7318286000.0,1390422000.0,Technology,Semiconductors,105105776640,-0.18257839721254343,0.05670103092783485,-0.05579697549104823,0.30217292892711645,-0.2532116294793779
48,ADI,2022,0.7129,0.5141,0.489241696260706,0.5138398115429916,12013953000.0,2748561000.0,Technology,Semiconductors,105105776640,0.02024722932651324,-0.18257839721254343,0.05670103092783485,-0.05579697549104823,0.30217292892711645
49,ADI,2023,0.8421,0.5683,0.18123158928320948,0.10542695973546001,12305539000.0,3314579000.0,Technology,Semiconductors,105105776640,0.489241696260706,0.02024722932651324,-0.18257839721254343,0.05670103092783485,-0.05579697549104823
50,ADP,2014,0.4686,0.5056,,,10226400000.0,1515900000.0,Technology,Software - Application,119800504320,,,,,
51,ADP,2015,0.5597,0.5213,0.19440887750746905,0.031052215189873333,10938500000.0,1452500000.0,Technology,Software - Application,119800504320,,,,,
52,ADP,2016,0.4995,0.5045,-0.10755762015365367,-0.032227124496451265,11667800000.0,1492500000.0,Technology,Software - Application,119800504320,0.19440887750746905,,,,
53,ADP,2017,0.4777,0.4139,-0.04364364364364359,-0.17958374628344886,12372000000.0,1787800000.0,Technology,Software - Application,119800504320,-0.10755762015365367,0.19440887750746905,,,
54,ADP,2018,0.4575,0.4967,-0.04228595352731834,0.20004832085044688,13274200000.0,1884900000.0,Technology,Software - Application,119800504320,-0.04364364364364359,-0.10755762015365367,0.19440887750746905,,
55,ADP,2019,0.5642,0.493,0.23322404371584704,-0.007449164485604953,14110200000.0,2292800000.0,Technology,Software - Application,119800504320,-0.04228595352731834,-0.04364364364364359,-0.10755762015365367,0.19440887750746905,
56,ADP,2020,0.5295,0.5383,-0.06150301311591644,0.09188640973630835,14589800000.0,2466500000.0,Technology,Software - Application,119800504320,0.23322404371584704,-0.04228595352731834,-0.04364364364364359,-0.10755762015365367,0.19440887750746905
57,ADP,2021,0.492,0.4818,-0.07082152974504241,-0.1049600594464053,15005400000.0,2598500000.0,Technology,Software - Application,119800504320,-0.06150301311591644,0.23322404371584704,-0.04228595352731834,-0.04364364364364359,-0.10755762015365367
58,ADP,2022,0.5019,0.5111,0.020121951219512324,0.06081361560813625,16498300000.0,2948900000.0,Technology,Software - Application,119800504320,-0.07082152974504241,-0.06150301311591644,0.23322404371584704,-0.04228595352731834,-0.04364364364364359
59,ADP,2023,0.5119,0.5446,0.019924287706714505,0.06554490315006833,18012200000.0,3412000000.0,Technology,Software - Application,119800504320,0.020121951219512324,-0.07082152974504241,-0.06150301311591644,0.23322404371584704,-0.04228595352731834
60,AMAT,2014,0.4228,0.4624,,,9072000000.0,1072000000.0,Technology,Semiconductor Equipment & Materials,133110726656,,,,,
61,AMAT,2015,0.3713,0.4957,-0.12180700094607377,0.07201557093425603,9659000000.0,1377000000.0,Technology,Semiconductor Equipment & Materials,133110726656,,,,,
62,AMAT,2016,0.4928,0.4814,0.327228656073256,-0.028848093605002956,10825000000.0,1721000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.12180700094607377,,,,
63,AMAT,2017,0.4771,0.5634,-0.03185876623376627,0.17033651848774412,14698000000.0,3519000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.327228656073256,-0.12180700094607377,,,
64,AMAT,2018,0.5702,0.5444,0.19513728778033967,-0.03372381966631166,16705000000.0,3038000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.03185876623376627,0.327228656073256,-0.12180700094607377,,
65,AMAT,2019,0.4595,0.4684,-0.1941424061732726,-0.13960323291697285,14608000000.0,2706000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.19513728778033967,-0.03185876623376627,0.327228656073256,-0.12180700094607377,
66,AMAT,2020,0.5095,0.4853,0.10881392818280733,0.03608027327070884,17202000000.0,3619000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.1941424061732726,0.19513728778033967,-0.03185876623376627,0.327228656073256,-0.12180700094607377
67,AMAT,2021,0.516,0.4731,0.012757605495584023,-0.025139089223160882,23063000000.0,5888000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.10881392818280733,-0.1941424061732726,0.19513728778033967,-0.03185876623376627,0.327228656073256
68,AMAT,2022,0.5229,0.4454,0.013372093023255927,-0.05854998943140988,25785000000.0,6525000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.012757605495584023,0.10881392818280733,-0.1941424061732726,0.19513728778033967,-0.03185876623376627
69,AMAT,2023,0.4214,0.4552,-0.19410977242302552,0.02200269420745382,26517000000.0,6856000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.013372093023255927,0.012757605495584023,0.10881392818280733,-0.1941424061732726,0.19513728778033967
70,AMD,2014,0.644,0.4476,,,5506000000.0,-403000000.0,Technology,Semiconductors,193455177728,,,,,
71,AMD,2015,0.581,0.5192,-0.09782608695652184,0.15996425379803392,3991000000.0,-660000000.0,Technology,Semiconductors,193455177728,,,,,
72,AMD,2016,0.6202,0.3829,0.06746987951807237,-0.26251926040061624,4319000000.0,-498000000.0,Technology,Semiconductors,193455177728,-0.09782608695652184,,,,
73,AMD,2017,0.6534,0.2843,0.05353111899387297,-0.257508487855837,5253000000.0,-33000000.0,Technology,Semiconductors,193455177728,0.06746987951807237,-0.09782608695652184,,,
74,AMD,2018,0.6147,0.3479,-0.059228650137741035,0.22370735138937747,6475000000.0,337000000.0,Technology,Semiconductors,193455177728,0.05353111899387297,0.06746987951807237,-0.09782608695652184,,
75,AMD,2019,0.644,0.3881,0.047665527899788396,0.1155504455303249,6731000000.0,341000000.0,Technology,Semiconductors,193455177728,-0.059228650137741035,0.05353111899387297,0.06746987951807237,-0.09782608695652184,
76,AMD,2020,0.5546,0.4002,-0.13881987577639754,0.031177531564029914,9763000000.0,2490000000.0,Technology,Semiconductors,193455177728,0.047665527899788396,-0.059228650137741035,0.05353111899387297,0.06746987951807237,-0.09782608695652184
77,AMD,2021,0.5201,0.378,-0.06220699603317703,-0.05547226386806592,16434000000.0,3162000000.0,Technology,Semiconductors,193455177728,-0.13881987577639754,0.047665527899788396,-0.059228650137741035,0.05353111899387297,0.06746987951807237
78,AMD,2022,0.5873,0.3796,0.129205921938089,0.004232804232804144,23601000000.0,1320000000.0,Technology,Semiconductors,193455177728,-0.06220699603317703,-0.13881987577639754,0.047665527899788396,-0.059228650137741035,0.05353111899387297
79,AMD,2023,0.5363,0.4507,-0.08683807253533127,0.18730242360379346,22680000000.0,854000000.0,Technology,Semiconductors,193455177728,0.129205921938089,-0.06220699603317703,-0.13881987577639754,0.047665527899788396,-0.059228650137741035
80,AMGN,2014,0.4939,0.1869,,,20063000000.0,5158000000.0,Healthcare,Drug Manufacturers - General,141575438336,,,,,
81,AMGN,2015,0.4279,0.1957,-0.13363028953229394,0.047084002140181935,21662000000.0,6939000000.0,Healthcare,Drug Manufacturers - General,141575438336,,,,,
82,AMGN,2016,0.4176,0.3204,-0.02407104463659726,0.6371997956055186,22991000000.0,7722000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.13363028953229394,,,,
83,AMGN,2017,0.4685,0.2831,0.12188697318007669,-0.11641697877652935,22849000000.0,1979000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.02407104463659726,-0.13363028953229394,,,
84,AMGN,2018,0.4874,0.2489,0.04034151547491982,-0.12080536912751683,23747000000.0,8394000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.12188697318007669,-0.02407104463659726,-0.13363028953229394,,
85,AMGN,2019,0.3085,0.2042,-0.3670496512105047,-0.17959019686621136,23362000000.0,7842000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.04034151547491982,0.12188697318007669,-0.02407104463659726,-0.13363028953229394,
86,AMGN,2020,0.5113,0.3773,0.6573743922204214,0.8476983349657201,25424000000.0,7264000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.3670496512105047,0.04034151547491982,0.12188697318007669,-0.02407104463659726,-0.13363028953229394
87,AMGN,2021,0.4309,0.3977,-0.15724623508703306,0.05406838059899277,25979000000.0,5893000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.6573743922204214,-0.3670496512105047,0.04034151547491982,0.12188697318007669,-0.02407104463659726
88,AMGN,2022,0.4995,0.3798,0.15920167092132753,-0.0450088006034699,26323000000.0,6552000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.15724623508703306,0.6573743922204214,-0.3670496512105047,0.04034151547491982,0.12188697318007669
89,AMGN,2023,0.4949,0.3132,-0.009209209209209201,-0.17535545023696697,28190000000.0,6717000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.15920167092132753,-0.15724623508703306,0.6573743922204214,-0.3670496512105047,0.04034151547491982
90,AMT,2014,0.6401,0.6366,,,4100048000.0,824910000.0,Real Estate,REIT - Specialty,85855002624,,,,,
91,AMT,2015,0.6674,0.3193,0.042649586002187156,-0.49842915488532835,4771500000.0,685100000.0,Real Estate,REIT - Specialty,85855002624,,,,,
92,AMT,2016,0.462,0.3277,-0.3077614623913695,0.026307547760726635,5785700000.0,956400000.0,Real Estate,REIT - Specialty,85855002624,0.042649586002187156,,,,
93,AMT,2017,0.4377,0.3473,-0.05259740259740264,0.059810802563320165,6663900000.0,1238900000.0,Real Estate,REIT - Specialty,85855002624,-0.3077614623913695,0.042649586002187156,,,
94,AMT,2018,0.4455,0.2938,0.017820424948594926,-0.1540454938093867,7440100000.0,1236400000.0,Real Estate,REIT - Specialty,85855002624,-0.05259740259740264,-0.3077614623913695,0.042649586002187156,,
95,AMT,2019,0.4409,0.3313,-0.01032547699214359,0.12763784887678686,7580300000.0,1887800000.0,Real Estate,REIT - Specialty,85855002624,0.017820424948594926,-0.05259740259740264,-0.3077614623913695,0.042649586002187156,
96,AMT,2020,0.6557,0.3216,0.48718530278974814,-0.02927859945668576,8041500000.0,1690600000.0,Real Estate,REIT - Specialty,85855002624,-0.01032547699214359,0.017820424948594926,-0.05259740259740264,-0.3077614623913695,0.042649586002187156
97,AMT,2021,0.4948,0.4663,-0.24538660973005944,0.44993781094527363,9356900000.0,2567600000.0,Real Estate,REIT - Specialty,85855002624,0.48718530278974814,-0.01032547699214359,0.017820424948594926,-0.05259740259740264,-0.3077614623913695
98,AMT,2022,0.4568,0.3415,-0.07679870654810028,-0.2676388591035813,9645400000.0,1696700000.0,Real Estate,REIT - Specialty,85855002624,-0.24538660973005944,0.48718530278974814,-0.01032547699214359,0.017820424948594926,-0.05259740259740264
99,AMT,2023,0.443,0.3448,-0.030210157618213662,0.009663250366032106,10012200000.0,1367100000.0,Real Estate,REIT - Specialty,85855002624,-0.07679870654810028,-0.24538660973005944,0.48718530278974814,-0.01032547699214359,0.017820424948594926
100,AMZN,2014,0.5213,0.467,,,88988000000.0,-241000000.0,Consumer Cyclical,Internet Retail,2365033807872,,,,,
101,AMZN,2015,0.5517,0.5419,0.058315749088816426,0.16038543897216284,107006000000.0,596000000.0,Consumer Cyclical,Internet Retail,2365033807872,,,,,
102,AMZN,2016,0.5178,0.5087,-0.06144643828167473,-0.061265916220704986,135987000000.0,2371000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.058315749088816426,,,,
103,AMZN,2017,0.5219,0.4477,0.007918115102356182,-0.11991350501277775,177866000000.0,3033000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.06144643828167473,0.058315749088816426,,,
104,AMZN,2018,0.5412,0.5005,0.03698026441847091,0.1179361179361178,232887000000.0,10073000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.007918115102356182,-0.06144643828167473,0.058315749088816426,,
105,AMZN,2019,0.4795,0.5073,-0.1140059127864006,0.01358641358641366,280522000000.0,11588000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.03698026441847091,0.007918115102356182,-0.06144643828167473,0.058315749088816426,
106,AMZN,2020,0.4823,0.4294,0.005839416058394109,-0.15355805243445686,386064000000.0,21331000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.1140059127864006,0.03698026441847091,0.007918115102356182,-0.06144643828167473,0.058315749088816426
107,AMZN,2021,0.5254,0.4523,0.08936346672195716,0.053330228225430876,469822000000.0,33364000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.005839416058394109,-0.1140059127864006,0.03698026441847091,0.007918115102356182,-0.06144643828167473
108,AMZN,2022,0.5183,0.4686,-0.013513513513513487,0.03603802785761667,513983000000.0,-2722000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.08936346672195716,0.005839416058394109,-0.1140059127864006,0.03698026441847091,0.007918115102356182
109,AMZN,2023,0.5186,0.4522,0.0005788153579007194,-0.03499786598378152,574785000000.0,30425000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.013513513513513487,0.08936346672195716,0.005839416058394109,-0.1140059127864006,0.03698026441847091
110,ANET,2014,0.3891,0.4714,,,584106000.0,86850000.0,Technology,Computer Hardware,142113521664,,,,,
111,ANET,2015,0.5762,0.4237,0.4808532510922643,-0.10118795078489595,837591000.0,121102000.0,Technology,Computer Hardware,142113521664,,,,,
112,ANET,2016,0.5239,0.4881,-0.09076709475876432,0.15199433561482167,1129167000.0,184189000.0,Technology,Computer Hardware,142113521664,0.4808532510922643,,,,
113,ANET,2017,0.4587,0.4897,-0.12445123115098311,0.003278016799836303,1646186000.0,423201000.0,Technology,Computer Hardware,142113521664,-0.09076709475876432,0.4808532510922643,,,
114,ANET,2018,0.4722,0.4405,0.029431000654022155,-0.10046967531141515,2151369000.0,328115000.0,Technology,Computer Hardware,142113521664,-0.12445123115098311,-0.09076709475876432,0.4808532510922643,,
115,ANET,2019,0.4349,0.4962,-0.07899195256247349,0.1264472190692394,2410706000.0,859867000.0,Technology,Computer Hardware,142113521664,0.029431000654022155,-0.12445123115098311,-0.09076709475876432,0.4808532510922643,
116,ANET,2020,0.4832,0.3703,0.11106001379627495,-0.2537283353486497,2317512000.0,634557000.0,Technology,Computer Hardware,142113521664,-0.07899195256247349,0.029431000654022155,-0.12445123115098311,-0.09076709475876432,0.4808532510922643
117,ANET,2021,0.504,0.38,0.043046357615893927,0.026194977045638668,2948037000.0,840854000.0,Technology,Computer Hardware,142113521664,0.11106001379627495,-0.07899195256247349,0.029431000654022155,-0.12445123115098311,-0.09076709475876432
118,ANET,2022,0.4438,0.4275,-0.11944444444444446,0.125,4381310000.0,1352446000.0,Technology,Computer Hardware,142113521664,0.043046357615893927,0.11106001379627495,-0.07899195256247349,0.029431000654022155,-0.12445123115098311
119,ANET,2023,0.446,0.5948,0.004957187922487671,0.391345029239766,5860168000.0,2087321000.0,Technology,Computer Hardware,142113521664,-0.11944444444444446,0.043046357615893927,0.11106001379627495,-0.07899195256247349,0.029431000654022155
120,APH,2014,0.4687,0.3853,,,5345500000.0,709100000.0,Technology,Electronic Components,85091958784,,,,,
121,APH,2015,0.5881,0.4171,0.25474717303178984,0.0825330910978459,5568700000.0,763500000.0,Technology,Electronic Components,85091958784,,,,,
122,APH,2016,0.4737,0.4249,-0.19452474069035874,0.018700551426516387,6286400000.0,822900000.0,Technology,Electronic Components,85091958784,0.25474717303178984,,,,
123,APH,2017,0.5582,0.3579,0.17838294279079592,-0.1576841609790539,7011300000.0,650500000.0,Technology,Electronic Components,85091958784,-0.19452474069035874,0.25474717303178984,,,
124,APH,2018,0.4298,0.5298,-0.2300250806162666,0.48030176026823157,8202000000.0,1205000000.0,Technology,Electronic Components,85091958784,0.17838294279079592,-0.19452474069035874,0.25474717303178984,,
125,APH,2019,0.5086,0.466,0.18334108887854828,-0.12042280105700265,8225400000.0,1155000000.0,Technology,Electronic Components,85091958784,-0.2300250806162666,0.17838294279079592,-0.19452474069035874,0.25474717303178984,
126,APH,2020,0.4847,0.4432,-0.046991742036964324,-0.04892703862660952,8598900000.0,1203400000.0,Technology,Electronic Components,85091958784,0.18334108887854828,-0.2300250806162666,0.17838294279079592,-0.19452474069035874,0.25474717303178984
127,APH,2021,0.6791,0.5674,0.4010728285537446,0.2802346570397112,10876300000.0,1590800000.0,Technology,Electronic Components,85091958784,-0.046991742036964324,0.18334108887854828,-0.2300250806162666,0.17838294279079592,-0.19452474069035874
128,APH,2022,0.5248,0.6734,-0.22721248711529962,0.18681706027493838,12623000000.0,1902300000.0,Technology,Electronic Components,85091958784,0.4010728285537446,-0.046991742036964324,0.18334108887854828,-0.2300250806162666,0.17838294279079592
129,APH,2023,0.5648,0.5294,0.07621951219512191,-0.2138402138402139,12554700000.0,1928000000.0,Technology,Electronic Components,85091958784,-0.22721248711529962,0.4010728285537446,-0.046991742036964324,0.18334108887854828,-0.2300250806162666
130,AVGO,2014,0.5427,0.3333,,,4269000000.0,263000000.0,Technology,Semiconductors,1031217348608,,,,,
131,AVGO,2015,0.587,0.4004,0.08162889257416617,0.2013201320132012,6824000000.0,1364000000.0,Technology,Semiconductors,1031217348608,,,,,
132,AVGO,2016,0.54,0.3166,-0.08006814310051091,-0.20929070929070925,13240000000.0,-1739000000.0,Technology,Semiconductors,1031217348608,0.08162889257416617,,,,
133,AVGO,2017,0.4239,0.3109,-0.21500000000000008,-0.018003790271636122,17636000000.0,1692000000.0,Technology,Semiconductors,1031217348608,-0.08006814310051091,0.08162889257416617,,,
134,AVGO,2018,0.43,0.3996,0.01439018636470868,0.285300739787713,20848000000.0,12259000000.0,Technology,Semiconductors,1031217348608,-0.21500000000000008,-0.08006814310051091,0.08162889257416617,,
135,AVGO,2019,0.501,0.5003,0.16511627906976756,0.25200200200200196,22597000000.0,2724000000.0,Technology,Semiconductors,1031217348608,0.01439018636470868,-0.21500000000000008,-0.08006814310051091,0.08162889257416617,
136,AVGO,2020,0.6585,0.495,0.3143712574850299,-0.01059364381371175,23888000000.0,2960000000.0,Technology,Semiconductors,1031217348608,0.16511627906976756,0.01439018636470868,-0.21500000000000008,-0.08006814310051091,0.08162889257416617
137,AVGO,2021,0.5141,0.4792,-0.21928625664388757,-0.0319191919191919,27450000000.0,6736000000.0,Technology,Semiconductors,1031217348608,0.3143712574850299,0.16511627906976756,0.01439018636470868,-0.21500000000000008,-0.08006814310051091
