,ticker,year,IT_similarity,OR_similarity,IT_growth,OR_growth,Revenues,Net Income,Sector,Industry,Marketcap,IT_growth_lag1,IT_growth_lag2,IT_growth_lag3,IT_growth_lag4,IT_growth_lag5
25,ABT,2019,0.3125,0.3611,-0.2960126154539311,-0.08767054067710967,31904000000.0,7374000000.0,Healthcare,Medical Devices,198127370240,0.07612121212121226,0.17454441913439633,0.12419974391805377,0.04973118279569899,
26,ABT,2020,0.3474,0.5933,0.11168,0.6430351703129329,34608000000.0,8990000000.0,Healthcare,Medical Devices,198127370240,-0.2960126154539311,0.07612121212121226,0.17454441913439633,0.12419974391805377,0.04973118279569899
27,ABT,2021,0.4012,0.3943,0.15486470926885443,-0.33541210180347214,43075000000.0,14142000000.0,Healthcare,Medical Devices,198127370240,0.11168,-0.2960126154539311,0.07612121212121226,0.17454441913439633,0.12419974391805377
28,ABT,2022,0.3967,0.4866,-0.01121635094715856,0.2340857215318286,43653000000.0,6933000000.0,Healthcare,Medical Devices,198127370240,0.15486470926885443,0.11168,-0.2960126154539311,0.07612121212121226,0.17454441913439633
29,ABT,2023,0.3395,0.3781,-0.14418956390219306,-0.22297575010275383,40109000000.0,5723000000.0,Healthcare,Medical Devices,198127370240,-0.01121635094715856,0.15486470926885443,0.11168,-0.2960126154539311,0.07612121212121226
30,ACN,2014,0.5158,0.4448,,,31874678000.0,2941498000.0,Technology,Information Technology Services,229157109760,,,,,
31,ACN,2015,0.5523,0.4763,0.0707638619620008,0.07081834532374098,32914424000.0,3053581000.0,Technology,Information Technology Services,229157109760,,,,,
32,ACN,2016,0.5312,0.4849,-0.03820387470577591,0.018055847155154403,34797661000.0,4111892000.0,Technology,Information Technology Services,229157109760,0.0707638619620008,,,,
33,ACN,2017,0.5708,0.5317,0.07454819277108427,0.09651474530831083,36176841000.0,3445149000.0,Technology,Information Technology Services,229157109760,-0.03820387470577591,0.0707638619620008,,,
34,ACN,2018,0.5553,0.5748,-0.027154870357393057,0.0810607485424113,40992534000.0,4059907000.0,Technology,Information Technology Services,229157109760,0.07454819277108427,-0.03820387470577591,0.0707638619620008,,
35,ACN,2019,0.5476,0.4257,-0.013866378534125756,-0.2593945720250521,43215013000.0,4779112000.0,Technology,Information Technology Services,229157109760,-0.027154870357393057,0.07454819277108427,-0.03820387470577591,0.0707638619620008,
36,ACN,2020,0.4987,0.4474,-0.08929875821767719,0.050974864928353236,44327039000.0,5107839000.0,Technology,Information Technology Services,229157109760,-0.013866378534125756,-0.027154870357393057,0.07454819277108427,-0.03820387470577591,0.0707638619620008
37,ACN,2021,0.5602,0.5405,0.12332063364748347,0.20809119356280714,50533389000.0,5906809000.0,Technology,Information Technology Services,229157109760,-0.08929875821767719,-0.013866378534125756,-0.027154870357393057,0.07454819277108427,-0.03820387470577591
38,ACN,2022,0.518,0.6123,-0.07533023920028559,0.13283996299722478,61594305000.0,6877169000.0,Technology,Information Technology Services,229157109760,0.12332063364748347,-0.08929875821767719,-0.013866378534125756,-0.027154870357393057,0.07454819277108427
39,ACN,2023,0.5987,0.4624,0.1557915057915058,-0.24481463334966513,64111745000.0,6871557000.0,Technology,Information Technology Services,229157109760,-0.07533023920028559,0.12332063364748347,-0.08929875821767719,-0.013866378534125756,-0.027154870357393057
40,ADBE,2014,0.5285,0.7863,,,4147065000.0,268395000.0,Technology,Software - Infrastructure,196844240896,,,,,
41,ADBE,2015,0.5866,0.6499,0.10993377483443711,-0.17347068548899902,4795511000.0,629551000.0,Technology,Software - Infrastructure,196844240896,,,,,
42,ADBE,2016,0.5423,0.4531,-0.07551994544834639,-0.30281581781812594,5854430000.0,1168782000.0,Technology,Software - Infrastructure,196844240896,0.10993377483443711,,,,
43,ADBE,2017,0.4773,0.6039,-0.11985985616817263,0.3328183623924079,7301505000.0,1693954000.0,Technology,Software - Infrastructure,196844240896,-0.07551994544834639,0.10993377483443711,,,
44,ADBE,2018,0.4834,0.6159,0.012780222082547699,0.019870839542970753,9030000000.0,2591000000.0,Technology,Software - Infrastructure,196844240896,-0.11985985616817263,-0.07551994544834639,0.10993377483443711,,
45,ADBE,2019,0.557,0.5515,0.1522548613984278,-0.1045624289657412,11171000000.0,2951000000.0,Technology,Software - Infrastructure,196844240896,0.012780222082547699,-0.11985985616817263,-0.07551994544834639,0.10993377483443711,
46,ADBE,2020,0.4229,0.3774,-0.24075403949730712,-0.31568449682683586,12868000000.0,5260000000.0,Technology,Software - Infrastructure,196844240896,0.1522548613984278,0.012780222082547699,-0.11985985616817263,-0.07551994544834639,0.10993377483443711
47,ADBE,2021,0.4905,0.4253,0.159848663986758,0.12692103868574467,15785000000.0,4822000000.0,Technology,Software - Infrastructure,196844240896,-0.24075403949730712,0.1522548613984278,0.012780222082547699,-0.11985985616817263,-0.07551994544834639
48,ADBE,2022,0.5201,0.6561,0.06034658511722735,0.5426757582882671,17606000000.0,4756000000.0,Technology,Software - Infrastructure,196844240896,0.159848663986758,-0.24075403949730712,0.1522548613984278,0.012780222082547699,-0.11985985616817263
49,ADBE,2023,0.6212,0.5343,0.19438569505864245,-0.18564243255601287,19409000000.0,5428000000.0,Technology,Software - Infrastructure,196844240896,0.06034658511722735,0.159848663986758,-0.24075403949730712,0.1522548613984278,0.012780222082547699
50,ADI,2014,0.4198,0.3447,,,2864773000.0,629320000.0,Technology,Semiconductors,105105776640,,,,,
51,ADI,2015,0.4183,0.5001,-0.003573130061934271,0.4508268059181897,3435092000.0,696878000.0,Technology,Semiconductors,105105776640,,,,,
52,ADI,2016,0.4548,0.6513,0.08725794884054494,0.30233953209358133,3421409000.0,861664000.0,Technology,Semiconductors,105105776640,-0.003573130061934271,,,,
53,ADI,2017,0.5068,0.286,0.11433597185576083,-0.5608782435129741,10353857000.0,805379000.0,Technology,Semiconductors,105105776640,0.08725794884054494,-0.003573130061934271,,,
54,ADI,2018,0.4385,0.4359,-0.13476716653512233,0.5241258741258743,12425631000.0,1506980000.0,Technology,Semiconductors,105105776640,0.11433597185576083,0.08725794884054494,-0.003573130061934271,,
55,ADI,2019,0.4024,0.4161,-0.08232611174458382,-0.0454232622161046,5991065000.0,1363011000.0,Technology,Semiconductors,105105776640,-0.13476716653512233,0.11433597185576083,0.08725794884054494,-0.003573130061934271,
56,ADI,2020,0.4415,0.3839,0.09716699801192852,-0.07738524393174717,5603056000.0,1220761000.0,Technology,Semiconductors,105105776640,-0.08232611174458382,-0.13476716653512233,0.11433597185576083,0.08725794884054494,-0.003573130061934271
57,ADI,2021,0.4366,0.324,-0.011098527746319364,-0.15603021620213597,7318286000.0,1390422000.0,Technology,Semiconductors,105105776640,0.09716699801192852,-0.08232611174458382,-0.13476716653512233,0.11433597185576083,0.08725794884054494
58,ADI,2022,0.2908,0.4883,-0.33394411360513054,0.5070987654320989,12013953000.0,2748561000.0,Technology,Semiconductors,105105776640,-0.011098527746319364,0.09716699801192852,-0.08232611174458382,-0.13476716653512233,0.11433597185576083
59,ADI,2023,0.3941,0.4272,0.3552269601100413,-0.12512799508498873,12305539000.0,3314579000.0,Technology,Semiconductors,105105776640,-0.33394411360513054,-0.011098527746319364,0.09716699801192852,-0.08232611174458382,-0.13476716653512233
60,ADP,2014,0.4901,0.5944,,,10226400000.0,1515900000.0,Technology,Software - Application,119800504320,,,,,
61,ADP,2015,0.5221,0.5949,0.06529279738828819,0.0008411843876177105,10938500000.0,1452500000.0,Technology,Software - Application,119800504320,,,,,
62,ADP,2016,0.4833,0.5108,-0.07431526527485155,-0.14136829719280541,11667800000.0,1492500000.0,Technology,Software - Application,119800504320,0.06529279738828819,,,,
63,ADP,2017,0.5563,0.5666,0.15104489964825163,0.1092404072043851,24744000000.0,1787800000.0,Technology,Software - Application,119800504320,-0.07431526527485155,0.06529279738828819,,,
64,ADP,2018,0.5687,0.4792,0.02229013122415946,-0.15425344158136245,26548400000.0,1884900000.0,Technology,Software - Application,119800504320,0.15104489964825163,-0.07431526527485155,0.06529279738828819,,
65,ADP,2019,0.5125,0.5671,-0.09882187445050117,0.18343071786310516,28220400000.0,2292800000.0,Technology,Software - Application,119800504320,0.02229013122415946,0.15104489964825163,-0.07431526527485155,0.06529279738828819,
66,ADP,2020,0.457,0.5538,-0.10829268292682914,-0.023452653852936156,29179600000.0,2466500000.0,Technology,Software - Application,119800504320,-0.09882187445050117,0.02229013122415946,0.15104489964825163,-0.07431526527485155,0.06529279738828819
67,ADP,2021,0.4953,0.5738,0.08380743982494532,0.036114120621162815,30010800000.0,2598500000.0,Technology,Software - Application,119800504320,-0.10829268292682914,-0.09882187445050117,0.02229013122415946,0.15104489964825163,-0.07431526527485155
68,ADP,2022,0.5162,0.5313,0.04219664849586113,-0.07406761937957473,32996600000.0,2948900000.0,Technology,Software - Application,119800504320,0.08380743982494532,-0.10829268292682914,-0.09882187445050117,0.02229013122415946,0.15104489964825163
69,ADP,2023,0.4959,0.4561,-0.0393258426966292,-0.14153961980048935,36024400000.0,3412000000.0,Technology,Software - Application,119800504320,0.04219664849586113,0.08380743982494532,-0.10829268292682914,-0.09882187445050117,0.02229013122415946
70,AMAT,2014,0.3953,0.5666,,,9072000000.0,1072000000.0,Technology,Semiconductor Equipment & Materials,133110726656,,,,,
71,AMAT,2015,0.4736,0.5675,0.19807740956235786,0.0015884221673139187,9659000000.0,1377000000.0,Technology,Semiconductor Equipment & Materials,133110726656,,,,,
72,AMAT,2016,0.4445,0.5132,-0.0614442567567568,-0.09568281938325995,10825000000.0,1721000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.19807740956235786,,,,
73,AMAT,2017,0.5328,0.6824,0.19865016872890906,0.32969602494154326,14698000000.0,3519000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.0614442567567568,0.19807740956235786,,,
74,AMAT,2018,0.5055,0.4642,-0.051238738738738965,-0.3197538100820633,33410000000.0,3038000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.19865016872890906,-0.0614442567567568,0.19807740956235786,,
75,AMAT,2019,0.3595,0.5647,-0.2888229475766567,0.21650150797070222,29216000000.0,2706000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.051238738738738965,0.19865016872890906,-0.0614442567567568,0.19807740956235786,
76,AMAT,2020,0.3324,0.4833,-0.07538247566063982,-0.14414733486807152,17202000000.0,3619000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.2888229475766567,-0.051238738738738965,0.19865016872890906,-0.0614442567567568,0.19807740956235786
77,AMAT,2021,0.4447,0.5624,0.3378459687123947,0.16366645975584526,23063000000.0,5888000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.07538247566063982,-0.2888229475766567,-0.051238738738738965,0.19865016872890906,-0.0614442567567568
78,AMAT,2022,0.3999,0.6959,-0.10074207330784801,0.23737553342816486,25785000000.0,6525000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.3378459687123947,-0.07538247566063982,-0.2888229475766567,-0.051238738738738965,0.19865016872890906
79,AMAT,2023,0.4982,0.5485,0.24581145286321582,-0.21181204196005166,26517000000.0,6856000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.10074207330784801,0.3378459687123947,-0.07538247566063982,-0.2888229475766567,-0.051238738738738965
80,AMD,2014,0.4117,0.4096,,,11012000000.0,-403000000.0,Technology,Semiconductors,193455177728,,,,,
81,AMD,2015,0.3283,0.4157,-0.20257469030847708,0.014892578125,7982000000.0,-660000000.0,Technology,Semiconductors,193455177728,,,,,
82,AMD,2016,0.4203,0.3061,0.28023149558330807,-0.2636516718787588,4319000000.0,-498000000.0,Technology,Semiconductors,193455177728,-0.20257469030847708,,,,
83,AMD,2017,0.3223,0.3159,-0.23316678562931248,0.032015681149951014,5253000000.0,-33000000.0,Technology,Semiconductors,193455177728,0.28023149558330807,-0.20257469030847708,,,
84,AMD,2018,0.4396,0.3855,0.36394663357120693,0.2203228869895537,6475000000.0,337000000.0,Technology,Semiconductors,193455177728,-0.23316678562931248,0.28023149558330807,-0.20257469030847708,,
85,AMD,2019,0.4366,0.2801,-0.006824385805277555,-0.2734111543450065,6731000000.0,341000000.0,Technology,Semiconductors,193455177728,0.36394663357120693,-0.23316678562931248,0.28023149558330807,-0.20257469030847708,
86,AMD,2020,0.298,0.455,-0.31745304626660564,0.6244198500535523,9763000000.0,2490000000.0,Technology,Semiconductors,193455177728,-0.006824385805277555,0.36394663357120693,-0.23316678562931248,0.28023149558330807,-0.20257469030847708
87,AMD,2021,0.3973,0.5002,0.33322147651006717,0.09934065934065917,16434000000.0,3162000000.0,Technology,Semiconductors,193455177728,-0.31745304626660564,-0.006824385805277555,0.36394663357120693,-0.23316678562931248,0.28023149558330807
88,AMD,2022,0.3837,0.4624,-0.03423105965265538,-0.07556977209116356,23601000000.0,1320000000.0,Technology,Semiconductors,193455177728,0.33322147651006717,-0.31745304626660564,-0.006824385805277555,0.36394663357120693,-0.23316678562931248
89,AMD,2023,0.492,0.5625,0.28225175918686474,0.2164792387543253,22680000000.0,854000000.0,Technology,Semiconductors,193455177728,-0.03423105965265538,0.33322147651006717,-0.31745304626660564,-0.006824385805277555,0.36394663357120693
90,AMGN,2014,0.2498,0.4405,,,20063000000.0,5158000000.0,Healthcare,Drug Manufacturers - General,141575438336,,,,,
91,AMGN,2015,0.3717,0.2703,0.4879903923138511,-0.3863791146424518,21662000000.0,6939000000.0,Healthcare,Drug Manufacturers - General,141575438336,,,,,
92,AMGN,2016,0.3085,0.4611,-0.17002959375840732,0.7058823529411766,22991000000.0,7722000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.4879903923138511,,,,
93,AMGN,2017,0.2558,0.3761,-0.17082658022690422,-0.18434179136846673,45698000000.0,1979000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.17002959375840732,0.4879903923138511,,,
94,AMGN,2018,0.342,0.2638,0.3369820172009381,-0.29859080031906415,47494000000.0,8394000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.17082658022690422,-0.17002959375840732,0.4879903923138511,,
95,AMGN,2019,0.2891,0.3599,-0.15467836257309941,0.3642911296436695,70086000000.0,7842000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.3369820172009381,-0.17082658022690422,-0.17002959375840732,0.4879903923138511,
96,AMGN,2020,0.4104,0.4253,0.41957800069180196,0.1817171436510141,76272000000.0,7264000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.15467836257309941,0.3369820172009381,-0.17082658022690422,-0.17002959375840732,0.4879903923138511
97,AMGN,2021,0.3643,0.425,-0.11232943469785572,-0.0007053844345168425,51958000000.0,5893000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.41957800069180196,-0.15467836257309941,0.3369820172009381,-0.17082658022690422,-0.17002959375840732
98,AMGN,2022,0.3898,0.4488,0.0699972550096073,0.05600000000000005,52646000000.0,6552000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.11232943469785572,0.41957800069180196,-0.15467836257309941,0.3369820172009381,-0.17082658022690422
99,AMGN,2023,0.3802,0.369,-0.024628014366341655,-0.17780748663101598,28190000000.0,6717000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.0699972550096073,-0.11232943469785572,0.41957800069180196,-0.15467836257309941,0.3369820172009381
100,AMZN,2014,0.4401,0.4982,,,177976000000.0,-241000000.0,Consumer Cyclical,Internet Retail,2365033807872,,,,,
101,AMZN,2015,0.4188,0.5481,-0.04839809134287654,0.10016057808109213,214012000000.0,596000000.0,Consumer Cyclical,Internet Retail,2365033807872,,,,,
102,AMZN,2016,0.4146,0.3913,-0.01002865329512892,-0.2860791826309068,135987000000.0,2371000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.04839809134287654,,,,
103,AMZN,2017,0.4661,0.4566,0.12421611191509885,0.16687963199591116,177866000000.0,3033000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.01002865329512892,-0.04839809134287654,,,
104,AMZN,2018,0.454,0.5308,-0.025960094400343303,0.16250547525186176,232887000000.0,10073000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.12421611191509885,-0.01002865329512892,-0.04839809134287654,,
105,AMZN,2019,0.3721,0.4631,-0.1803964757709252,-0.12754333082140168,280522000000.0,11588000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.025960094400343303,0.12421611191509885,-0.01002865329512892,-0.04839809134287654,
106,AMZN,2020,0.4298,0.4031,0.15506584251545297,-0.1295616497516735,386064000000.0,21331000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.1803964757709252,-0.025960094400343303,0.12421611191509885,-0.01002865329512892,-0.04839809134287654
107,AMZN,2021,0.3628,0.4493,-0.15588645881805496,0.11461175886876696,469822000000.0,33364000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.15506584251545297,-0.1803964757709252,-0.025960094400343303,0.12421611191509885,-0.01002865329512892
108,AMZN,2022,0.3914,0.5831,0.07883131201764071,0.2977965724460272,513983000000.0,-2722000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.15588645881805496,0.15506584251545297,-0.1803964757709252,-0.025960094400343303,0.12421611191509885
109,AMZN,2023,0.427,0.48,0.09095554420030649,-0.17681358257588742,574785000000.0,30425000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.07883131201764071,-0.15588645881805496,0.15506584251545297,-0.1803964757709252,-0.025960094400343303
110,ANET,2014,0.4933,0.4466,,,1168212000.0,86850000.0,Technology,Computer Hardware,142113521664,,,,,
111,ANET,2015,0.4406,0.6789,-0.10683154267180217,0.5201522615315717,1675182000.0,121102000.0,Technology,Computer Hardware,142113521664,,,,,
112,ANET,2016,0.4706,0.4785,0.0680889695869269,-0.29518338488731766,1129167000.0,184189000.0,Technology,Computer Hardware,142113521664,-0.10683154267180217,,,,
113,ANET,2017,0.512,0.4877,0.08797280067998292,0.019226750261233105,1646186000.0,423201000.0,Technology,Computer Hardware,142113521664,0.0680889695869269,-0.10683154267180217,,,
114,ANET,2018,0.5513,0.5557,0.07675781249999991,0.13942997744515062,2151369000.0,328115000.0,Technology,Computer Hardware,142113521664,0.08797280067998292,0.0680889695869269,-0.10683154267180217,,
115,ANET,2019,0.3969,0.3685,-0.28006530019952847,-0.3368724131725751,2410706000.0,859867000.0,Technology,Computer Hardware,142113521664,0.07675781249999991,0.08797280067998292,0.0680889695869269,-0.10683154267180217,
116,ANET,2020,0.3939,0.5802,-0.0075585789871503994,0.57449118046133,2317512000.0,634557000.0,Technology,Computer Hardware,142113521664,-0.28006530019952847,0.07675781249999991,0.08797280067998292,0.0680889695869269,-0.10683154267180217
117,ANET,2021,0.4485,0.4827,0.13861386138613874,-0.16804550155118925,2948037000.0,840854000.0,Technology,Computer Hardware,142113521664,-0.0075585789871503994,-0.28006530019952847,0.07675781249999991,0.08797280067998292,0.0680889695869269
118,ANET,2022,0.3854,0.6285,-0.1406911928651059,0.3020509633312616,4381310000.0,1352446000.0,Technology,Computer Hardware,142113521664,0.13861386138613874,-0.0075585789871503994,-0.28006530019952847,0.07675781249999991,0.08797280067998292
119,ANET,2023,0.4128,0.5244,0.07109496626881162,-0.16563245823389017,5860168000.0,2087321000.0,Technology,Computer Hardware,142113521664,-0.1406911928651059,0.13861386138613874,-0.0075585789871503994,-0.28006530019952847,0.07675781249999991
120,BA,2014,0.409,0.6015,,,90762000000.0,10902000000.0,Industrials,Aerospace & Defense,132689018880,,,,,
121,BA,2015,0.3539,0.6568,-0.13471882640586796,0.09193682460515373,96114000000.0,10349000000.0,Industrials,Aerospace & Defense,132689018880,,,,,
122,BA,2016,0.4118,0.5143,0.163605538287652,-0.2169610231425092,93496000000.0,10067000000.0,Industrials,Aerospace & Defense,132689018880,-0.13471882640586796,,,,
123,BA,2017,0.3955,0.5068,-0.03958232151529861,-0.014582928251992922,188010000000.0,16914000000.0,Industrials,Aerospace & Defense,132689018880,0.163605538287652,-0.13471882640586796,,,
124,BA,2018,0.3708,0.4881,-0.062452591656131484,-0.03689818468824002,202254000000.0,20920000000.0,Industrials,Aerospace & Defense,132689018880,-0.03958232151529861,0.163605538287652,-0.13471882640586796,,
125,BA,2019,0.4224,0.5237,0.13915857605177995,0.07293587379635347,153118000000.0,-1272000000.0,Industrials,Aerospace & Defense,132689018880,-0.062452591656131484,-0.03958232151529861,0.163605538287652,-0.13471882640586796,
126,BA,2020,0.3195,0.5586,-0.24360795454545447,0.06664120679778485,58158000000.0,-23814000000.0,Industrials,Aerospace & Defense,132689018880,0.13915857605177995,-0.062452591656131484,-0.03958232151529861,0.163605538287652,-0.13471882640586796
127,BA,2021,0.3496,0.4373,0.09420970266040696,-0.21715001790189759,62286000000.0,-8492000000.0,Industrials,Aerospace & Defense,132689018880,-0.24360795454545447,0.13915857605177995,-0.062452591656131484,-0.03958232151529861,0.163605538287652
128,BA,2022,0.3746,0.5972,0.07151029748283744,0.365652869883375,66608000000.0,-9988000000.0,Industrials,Aerospace & Defense,132689018880,0.09420970266040696,-0.24360795454545447,0.13915857605177995,-0.062452591656131484,-0.03958232151529861
129,BA,2023,0.3678,0.5552,-0.01815269620928983,-0.07032819825853975,77794000000.0,-4464000000.0,Industrials,Aerospace & Defense,132689018880,0.07151029748283744,0.09420970266040696,-0.24360795454545447,0.13915857605177995,-0.062452591656131484
130,BAC,2014,0.3876,0.4232,,,85894000000.0,5520000000.0,Financial Services,Banks - Diversified,338911100928,,,,,
131,BAC,2015,0.3247,0.5326,-0.16228070175438603,0.2585066162570886,82965000000.0,15910000000.0,Financial Services,Banks - Diversified,338911100928,,,,,
132,BAC,2016,0.3814,0.6148,0.17462272867262096,0.1543372136687946,83701000000.0,17822000000.0,Financial Services,Banks - Diversified,338911100928,-0.16228070175438603,,,,
133,BAC,2017,0.3283,0.5113,-0.13922391190351346,-0.16834743005855568,87126000000.0,18232000000.0,Financial Services,Banks - Diversified,338911100928,0.17462272867262096,-0.16228070175438603,,,
134,BAC,2018,0.3942,0.6028,0.20073103868413034,0.1789556033639743,91020000000.0,28147000000.0,Financial Services,Banks - Diversified,338911100928,-0.13922391190351346,0.17462272867262096,-0.16228070175438603,,
135,BAC,2019,0.474,0.5063,0.20243531202435316,-0.16008626410086269,91244000000.0,27430000000.0,Financial Services,Banks - Diversified,338911100928,0.20073103868413034,-0.13922391190351346,0.17462272867262096,-0.16228070175438603,
136,BAC,2020,0.5674,0.5663,0.19704641350210972,0.1185068141418133,85528000000.0,17894000000.0,Financial Services,Banks - Diversified,338911100928,0.20243531202435316,0.20073103868413034,-0.13922391190351346,0.17462272867262096,-0.16228070175438603
137,BAC,2021,0.5086,0.5929,-0.10363059569968269,0.046971569839307614,89113000000.0,31978000000.0,Financial Services,Banks - Diversified,338911100928,0.19704641350210972,0.20243531202435316,0.20073103868413034,-0.13922391190351346,0.17462272867262096
