ticker,year,IT_similarity,OR_similarity,IT_growth,OR_growth,Revenues,Net Income,Sector,Industry,Marketcap,IT_growth_lag1,IT_growth_lag2,IT_growth_lag3,IT_growth_lag4,IT_growth_lag5
ABT,2019,0.4042,0.4153,-0.21392454297938546,0.7347535505430243,31904000000.0,7374000000.0,Healthcare,Medical Devices,198127370240,-0.09836927932667028,0.21211477151966007,0.3439017423593258,-0.26108062473617555,
ABT,2020,0.4845,0.3356,0.19866402770905478,-0.1919094630387671,34608000000.0,8990000000.0,Healthcare,Medical Devices,198127370240,-0.21392454297938546,-0.09836927932667028,0.21211477151966007,0.3439017423593258,-0.26108062473617555
ABT,2021,0.4661,0.3546,-0.03797729618163048,0.05661501787842682,43075000000.0,14142000000.0,Healthcare,Medical Devices,198127370240,0.19866402770905478,-0.21392454297938546,-0.09836927932667028,0.21211477151966007,0.3439017423593258
ABT,2022,0.516,0.3633,0.10705857112207684,0.024534686971235065,43653000000.0,6933000000.0,Healthcare,Medical Devices,198127370240,-0.03797729618163048,0.19866402770905478,-0.21392454297938546,-0.09836927932667028,0.21211477151966007
ABT,2023,0.4839,0.3976,-0.06220930232558142,0.09441233140655103,40109000000.0,5723000000.0,Healthcare,Medical Devices,198127370240,0.10705857112207684,-0.03797729618163048,0.19866402770905478,-0.21392454297938546,-0.09836927932667028
ACN,2014,0.8122,0.444,,,31874678000.0,2941498000.0,Technology,Information Technology Services,229157109760,,,,,
ACN,2015,0.8584,0.4473,0.056882541245998564,0.007432432432432412,32914424000.0,3053581000.0,Technology,Information Technology Services,229157109760,,,,,
ACN,2016,0.7405,0.4726,-0.13734855545200375,0.056561591772859465,34797661000.0,4111892000.0,Technology,Information Technology Services,229157109760,0.056882541245998564,,,,
ACN,2017,0.7959,0.4677,0.07481431465226196,-0.01036817604739737,36176841000.0,3445149000.0,Technology,Information Technology Services,229157109760,-0.13734855545200375,0.056882541245998564,,,
ACN,2018,0.7699,0.6846,-0.03266742053021743,0.4637588197562539,40992534000.0,4059907000.0,Technology,Information Technology Services,229157109760,0.07481431465226196,-0.13734855545200375,0.056882541245998564,,
ACN,2019,0.7061,0.7426,-0.08286790492271734,0.08472100496640378,43215013000.0,4779112000.0,Technology,Information Technology Services,229157109760,-0.03266742053021743,0.07481431465226196,-0.13734855545200375,0.056882541245998564,
ACN,2020,0.7702,0.6004,0.090780342727659,-0.1914893617021276,44327039000.0,5107839000.0,Technology,Information Technology Services,229157109760,-0.08286790492271734,-0.03266742053021743,0.07481431465226196,-0.13734855545200375,0.056882541245998564
ACN,2021,0.6971,0.7098,-0.09491041287977142,0.1822118587608259,50533389000.0,5906809000.0,Technology,Information Technology Services,229157109760,0.090780342727659,-0.08286790492271734,-0.03266742053021743,0.07481431465226196,-0.13734855545200375
ACN,2022,0.7506,0.6849,0.07674652130253912,-0.03508030431107356,61594305000.0,6877169000.0,Technology,Information Technology Services,229157109760,-0.09491041287977142,0.090780342727659,-0.08286790492271734,-0.03266742053021743,0.07481431465226196
ACN,2023,0.6973,0.7229,-0.07100985877964294,0.05548255219740117,64111745000.0,6871557000.0,Technology,Information Technology Services,229157109760,0.07674652130253912,-0.09491041287977142,0.090780342727659,-0.08286790492271734,-0.03266742053021743
ADBE,2014,0.4212,0.6841,,,4147065000.0,268395000.0,Technology,Software - Infrastructure,196844240896,,,,,
ADBE,2015,0.5772,0.4371,0.37037037037037046,-0.36105832480631495,4795511000.0,629551000.0,Technology,Software - Infrastructure,196844240896,,,,,
ADBE,2016,0.4363,0.2459,-0.24410949410949412,-0.4374285060626859,5854430000.0,1168782000.0,Technology,Software - Infrastructure,196844240896,0.37037037037037046,,,,
ADBE,2017,0.4584,0.2525,0.050653220261287935,0.026840178934526282,7301505000.0,1693954000.0,Technology,Software - Infrastructure,196844240896,-0.24410949410949412,0.37037037037037046,,,
ADBE,2018,0.4704,0.3942,0.02617801047120416,0.5611881188118812,9030000000.0,2591000000.0,Technology,Software - Infrastructure,196844240896,0.050653220261287935,-0.24410949410949412,0.37037037037037046,,
ADBE,2019,0.5263,0.2678,0.11883503401360551,-0.3206494165398275,11171000000.0,2951000000.0,Technology,Software - Infrastructure,196844240896,0.02617801047120416,0.050653220261287935,-0.24410949410949412,0.37037037037037046,
ADBE,2020,0.4241,0.383,-0.19418582557476727,0.4301717699775953,12868000000.0,5260000000.0,Technology,Software - Infrastructure,196844240896,0.11883503401360551,0.02617801047120416,0.050653220261287935,-0.24410949410949412,0.37037037037037046
ADBE,2021,0.3868,0.4065,-0.08795095496345207,0.06135770234986926,15785000000.0,4822000000.0,Technology,Software - Infrastructure,196844240896,-0.19418582557476727,0.11883503401360551,0.02617801047120416,0.050653220261287935,-0.24410949410949412
ADBE,2022,0.4009,0.5526,0.036452947259565605,0.359409594095941,17606000000.0,4756000000.0,Technology,Software - Infrastructure,196844240896,-0.08795095496345207,-0.19418582557476727,0.11883503401360551,0.02617801047120416,0.050653220261287935
ADBE,2023,0.4158,0.5626,0.03716637565477687,0.018096272167933414,19409000000.0,5428000000.0,Technology,Software - Infrastructure,196844240896,0.036452947259565605,-0.08795095496345207,-0.19418582557476727,0.11883503401360551,0.02617801047120416
ADI,2014,0.5252,0.6092,,,2864773000.0,629320000.0,Technology,Semiconductors,105105776640,,,,,
ADI,2015,0.6164,0.4892,0.17364813404417356,-0.19697964543663815,3435092000.0,696878000.0,Technology,Semiconductors,105105776640,,,,,
ADI,2016,0.6786,0.2695,0.10090850097339388,-0.4491005723630417,3421409000.0,861664000.0,Technology,Semiconductors,105105776640,0.17364813404417356,,,,
ADI,2017,0.8786,0.6718,0.2947244326554672,1.4927643784786637,10353857000.0,805379000.0,Technology,Semiconductors,105105776640,0.10090850097339388,0.17364813404417356,,,
ADI,2018,0.7892,0.3722,-0.10175278852720238,-0.44596606132777616,12425631000.0,1506980000.0,Technology,Semiconductors,105105776640,0.2947244326554672,0.10090850097339388,0.17364813404417356,,
ADI,2019,0.7016,0.6825,-0.11099847947288399,0.8336915636754434,5991065000.0,1363011000.0,Technology,Semiconductors,105105776640,-0.10175278852720238,0.2947244326554672,0.10090850097339388,0.17364813404417356,
ADI,2020,0.4764,0.4067,-0.32098061573546177,-0.40410256410256407,5603056000.0,1220761000.0,Technology,Semiconductors,105105776640,-0.11099847947288399,-0.10175278852720238,0.2947244326554672,0.10090850097339388,0.17364813404417356
ADI,2021,0.5755,0.3684,0.2080184718723761,-0.09417260880255718,7318286000.0,1390422000.0,Technology,Semiconductors,105105776640,-0.32098061573546177,-0.11099847947288399,-0.10175278852720238,0.2947244326554672,0.10090850097339388
ADI,2022,0.7228,0.3149,0.25595134665508246,-0.14522258414766553,12013953000.0,2748561000.0,Technology,Semiconductors,105105776640,0.2080184718723761,-0.32098061573546177,-0.11099847947288399,-0.10175278852720238,0.2947244326554672
ADI,2023,0.6572,0.5007,-0.09075816270060877,0.5900285805017467,12305539000.0,3314579000.0,Technology,Semiconductors,105105776640,0.25595134665508246,0.2080184718723761,-0.32098061573546177,-0.11099847947288399,-0.10175278852720238
ADP,2014,0.5492,0.4821,,,10226400000.0,1515900000.0,Technology,Software - Application,119800504320,,,,,
ADP,2015,0.4251,0.3457,-0.22596504005826668,-0.28292885293507564,10938500000.0,1452500000.0,Technology,Software - Application,119800504320,,,,,
ADP,2016,0.5276,0.5134,0.24111973653258056,0.4851026901938096,11667800000.0,1492500000.0,Technology,Software - Application,119800504320,-0.22596504005826668,,,,
ADP,2017,0.4817,0.4318,-0.08699772554965868,-0.1589403973509933,24744000000.0,1787800000.0,Technology,Software - Application,119800504320,0.24111973653258056,-0.22596504005826668,,,
ADP,2018,0.6033,0.4239,0.25243927755864637,-0.01829550717924966,26548400000.0,1884900000.0,Technology,Software - Application,119800504320,-0.08699772554965868,0.24111973653258056,-0.22596504005826668,,
ADP,2019,0.5165,0.6189,-0.14387535222940495,0.46001415428167025,28220400000.0,2292800000.0,Technology,Software - Application,119800504320,0.25243927755864637,-0.08699772554965868,0.24111973653258056,-0.22596504005826668,
ADP,2020,0.4063,0.4038,-0.21335914811229428,-0.3475521085797383,29179600000.0,2466500000.0,Technology,Software - Application,119800504320,-0.14387535222940495,0.25243927755864637,-0.08699772554965868,0.24111973653258056,-0.22596504005826668
ADP,2021,0.5807,0.4432,0.4292394782180655,0.09757305596830101,30010800000.0,2598500000.0,Technology,Software - Application,119800504320,-0.21335914811229428,-0.14387535222940495,0.25243927755864637,-0.08699772554965868,0.24111973653258056
ADP,2022,0.4596,0.3991,-0.20854141553297745,-0.09950361010830322,32996600000.0,2948900000.0,Technology,Software - Application,119800504320,0.4292394782180655,-0.21335914811229428,-0.14387535222940495,0.25243927755864637,-0.08699772554965868
ADP,2023,0.4901,0.604,0.0663620539599652,0.5134051616136306,36024400000.0,3412000000.0,Technology,Software - Application,119800504320,-0.20854141553297745,0.4292394782180655,-0.21335914811229428,-0.14387535222940495,0.25243927755864637
AMAT,2014,0.2653,0.4747,,,9072000000.0,1072000000.0,Technology,Semiconductor Equipment & Materials,133110726656,,,,,
AMAT,2015,0.3935,0.4335,0.48322653599698473,-0.08679165788919319,9659000000.0,1377000000.0,Technology,Semiconductor Equipment & Materials,133110726656,,,,,
AMAT,2016,0.5887,0.5618,0.49606099110546364,0.2959630911188005,10825000000.0,1721000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.48322653599698473,,,,
AMAT,2017,0.3215,0.3225,-0.45388143366740274,-0.4259522961908152,14698000000.0,3519000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.49606099110546364,0.48322653599698473,,,
AMAT,2018,0.4328,0.5772,0.346189735614308,0.7897674418604652,33410000000.0,3038000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.45388143366740274,0.49606099110546364,0.48322653599698473,,
AMAT,2019,0.4155,0.4859,-0.03997227356746769,-0.15817740817740822,29216000000.0,2706000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.346189735614308,-0.45388143366740274,0.49606099110546364,0.48322653599698473,
AMAT,2020,0.5528,0.5383,0.33044524669073394,0.10784111957192843,17202000000.0,3619000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.03997227356746769,0.346189735614308,-0.45388143366740274,0.49606099110546364,0.48322653599698473
AMAT,2021,0.4019,0.2913,-0.2729739507959479,-0.4588519412966747,23063000000.0,5888000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.33044524669073394,-0.03997227356746769,0.346189735614308,-0.45388143366740274,0.49606099110546364
AMAT,2022,0.43,0.3494,0.06991789002239357,0.19945073807071734,25785000000.0,6525000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.2729739507959479,0.33044524669073394,-0.03997227356746769,0.346189735614308,-0.45388143366740274
AMAT,2023,0.3849,0.6168,-0.10488372093023246,0.7653119633657699,26517000000.0,6856000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.06991789002239357,-0.2729739507959479,0.33044524669073394,-0.03997227356746769,0.346189735614308
AMD,2014,0.3504,0.4789,,,11012000000.0,-403000000.0,Technology,Semiconductors,193455177728,,,,,
AMD,2015,0.3486,0.4285,-0.005136986301369828,-0.1052411776988933,7982000000.0,-660000000.0,Technology,Semiconductors,193455177728,,,,,
AMD,2016,0.4576,0.3405,0.31267928858290306,-0.20536756126020994,4319000000.0,-498000000.0,Technology,Semiconductors,193455177728,-0.005136986301369828,,,,
AMD,2017,0.3418,0.4516,-0.25305944055944063,0.3262848751835534,5253000000.0,-33000000.0,Technology,Semiconductors,193455177728,0.31267928858290306,-0.005136986301369828,,,
AMD,2018,0.4263,0.4578,0.24722059684025743,0.013728963684676687,6475000000.0,337000000.0,Technology,Semiconductors,193455177728,-0.25305944055944063,0.31267928858290306,-0.005136986301369828,,
AMD,2019,0.6542,0.3016,0.5346000469153178,-0.34119702927042384,6731000000.0,341000000.0,Technology,Semiconductors,193455177728,0.24722059684025743,-0.25305944055944063,0.31267928858290306,-0.005136986301369828,
AMD,2020,0.3636,0.4738,-0.44420666462855396,0.5709549071618039,9763000000.0,2490000000.0,Technology,Semiconductors,193455177728,0.5346000469153178,0.24722059684025743,-0.25305944055944063,0.31267928858290306,-0.005136986301369828
AMD,2021,0.3402,0.2878,-0.0643564356435643,-0.39257070493879276,16434000000.0,3162000000.0,Technology,Semiconductors,193455177728,-0.44420666462855396,0.5346000469153178,0.24722059684025743,-0.25305944055944063,0.31267928858290306
AMD,2022,0.2122,0.4192,-0.37624926513815404,0.4565670604586518,23601000000.0,1320000000.0,Technology,Semiconductors,193455177728,-0.0643564356435643,-0.44420666462855396,0.5346000469153178,0.24722059684025743,-0.25305944055944063
AMD,2023,0.2764,0.2846,0.3025447690857681,-0.32108778625954193,22680000000.0,854000000.0,Technology,Semiconductors,193455177728,-0.37624926513815404,-0.0643564356435643,-0.44420666462855396,0.5346000469153178,0.24722059684025743
AMGN,2014,0.2026,0.4339,,,20063000000.0,5158000000.0,Healthcare,Drug Manufacturers - General,141575438336,,,,,
AMGN,2015,0.1503,0.1953,-0.2581441263573545,-0.5498962894676193,21662000000.0,6939000000.0,Healthcare,Drug Manufacturers - General,141575438336,,,,,
AMGN,2016,0.4029,0.1764,1.6806387225548902,-0.09677419354838712,22991000000.0,7722000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.2581441263573545,,,,
AMGN,2017,0.2466,0.3397,-0.3879374534623976,0.9257369614512472,45698000000.0,1979000000.0,Healthcare,Drug Manufacturers - General,141575438336,1.6806387225548902,-0.2581441263573545,,,
AMGN,2018,0.3396,0.4099,0.3771289537712894,0.2066529290550485,47494000000.0,8394000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.3879374534623976,1.6806387225548902,-0.2581441263573545,,
AMGN,2019,0.2375,0.2526,-0.3006478209658422,-0.383752134666992,70086000000.0,7842000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.3771289537712894,-0.3879374534623976,1.6806387225548902,-0.2581441263573545,
AMGN,2020,0.2449,0.2076,0.031157894736842273,-0.178147268408551,76272000000.0,7264000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.3006478209658422,0.3771289537712894,-0.3879374534623976,1.6806387225548902,-0.2581441263573545
AMGN,2021,0.2889,0.2939,0.17966516945692113,0.4157032755298651,51958000000.0,5893000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.031157894736842273,-0.3006478209658422,0.3771289537712894,-0.3879374534623976,1.6806387225548902
AMGN,2022,0.2769,0.4601,-0.04153686396677059,0.5654984688669615,52646000000.0,6552000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.17966516945692113,0.031157894736842273,-0.3006478209658422,0.3771289537712894,-0.3879374534623976
AMGN,2023,0.2015,0.3266,-0.272300469483568,-0.29015431427950444,28190000000.0,6717000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.04153686396677059,0.17966516945692113,0.031157894736842273,-0.3006478209658422,0.3771289537712894
AMZN,2014,0.418,0.4557,,,177976000000.0,-241000000.0,Consumer Cyclical,Internet Retail,2365033807872,,,,,
AMZN,2015,0.4496,0.419,0.07559808612440189,-0.08053543998244461,214012000000.0,596000000.0,Consumer Cyclical,Internet Retail,2365033807872,,,,,
AMZN,2016,0.4576,0.3386,0.017793594306049876,-0.19188544152744624,135987000000.0,2371000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.07559808612440189,,,,
AMZN,2017,0.4768,0.288,0.04195804195804187,-0.14943886591848798,177866000000.0,3033000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.017793594306049876,0.07559808612440189,,,
AMZN,2018,0.4614,0.3271,-0.032298657718120904,0.13576388888888902,232887000000.0,10073000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.04195804195804187,0.017793594306049876,0.07559808612440189,,
AMZN,2019,0.429,0.3097,-0.07022106631989589,-0.05319474166921434,280522000000.0,11588000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.032298657718120904,0.04195804195804187,0.017793594306049876,0.07559808612440189,
AMZN,2020,0.4005,0.4013,-0.06643356643356635,0.295770100096868,386064000000.0,21331000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.07022106631989589,-0.032298657718120904,0.04195804195804187,0.017793594306049876,0.07559808612440189
AMZN,2021,0.4194,0.2834,0.04719101123595504,-0.2937951657114378,469822000000.0,33364000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.06643356643356635,-0.07022106631989589,-0.032298657718120904,0.04195804195804187,0.017793594306049876
AMZN,2022,0.4616,0.2946,0.10061993323795893,0.03952011291460833,513983000000.0,-2722000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.04719101123595504,-0.06643356643356635,-0.07022106631989589,-0.032298657718120904,0.04195804195804187
AMZN,2023,0.423,0.3129,-0.0836221837088389,0.062118126272912466,574785000000.0,30425000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.10061993323795893,0.04719101123595504,-0.06643356643356635,-0.07022106631989589,-0.032298657718120904
ANET,2014,0.3693,0.2075,,,1168212000.0,86850000.0,Technology,Computer Hardware,142113521664,,,,,
ANET,2015,0.4181,0.1921,0.13214189006227994,-0.07421686746987954,1675182000.0,121102000.0,Technology,Computer Hardware,142113521664,,,,,
ANET,2016,0.3653,0.2011,-0.1262855776130113,0.0468505986465384,1129167000.0,184189000.0,Technology,Computer Hardware,142113521664,0.13214189006227994,,,,
ANET,2017,0.4247,0.2253,0.16260607719682452,0.12033814022874201,1646186000.0,423201000.0,Technology,Computer Hardware,142113521664,-0.1262855776130113,0.13214189006227994,,,
ANET,2018,0.3627,0.2317,-0.14598540145985406,0.02840656901908556,2151369000.0,328115000.0,Technology,Computer Hardware,142113521664,0.16260607719682452,-0.1262855776130113,0.13214189006227994,,
ANET,2019,0.3703,0.493,0.02095395643782738,1.127751402675874,2410706000.0,859867000.0,Technology,Computer Hardware,142113521664,-0.14598540145985406,0.16260607719682452,-0.1262855776130113,0.13214189006227994,
ANET,2020,0.3624,0.4299,-0.021334053470159375,-0.12799188640973624,2317512000.0,634557000.0,Technology,Computer Hardware,142113521664,0.02095395643782738,-0.14598540145985406,0.16260607719682452,-0.1262855776130113,0.13214189006227994
ANET,2021,0.3111,0.3715,-0.14155629139072856,-0.13584554547569205,2948037000.0,840854000.0,Technology,Computer Hardware,142113521664,-0.021334053470159375,0.02095395643782738,-0.14598540145985406,0.16260607719682452,-0.1262855776130113
ANET,2022,0.5479,0.502,0.7611700417872069,0.351278600269179,4381310000.0,1352446000.0,Technology,Computer Hardware,142113521664,-0.14155629139072856,-0.021334053470159375,0.02095395643782738,-0.14598540145985406,0.16260607719682452
ANET,2023,0.3726,0.3949,-0.3199488957839023,-0.21334661354581674,5860168000.0,2087321000.0,Technology,Computer Hardware,142113521664,0.7611700417872069,-0.14155629139072856,-0.021334053470159375,0.02095395643782738,-0.14598540145985406
BA,2014,0.3736,0.3767,,,90762000000.0,10902000000.0,Industrials,Aerospace & Defense,132689018880,,,,,
BA,2015,0.371,0.5396,-0.006959314775160541,0.43243960711441476,96114000000.0,10349000000.0,Industrials,Aerospace & Defense,132689018880,,,,,
BA,2016,0.3615,0.3806,-0.025606469002695476,-0.29466271312083026,93496000000.0,10067000000.0,Industrials,Aerospace & Defense,132689018880,-0.006959314775160541,,,,
BA,2017,0.356,0.3448,-0.015214384508990375,-0.09406200735680503,188010000000.0,16914000000.0,Industrials,Aerospace & Defense,132689018880,-0.025606469002695476,-0.006959314775160541,,,
BA,2018,0.3453,0.3407,-0.030056179775280856,-0.011890951276102069,202254000000.0,20920000000.0,Industrials,Aerospace & Defense,132689018880,-0.015214384508990375,-0.025606469002695476,-0.006959314775160541,,
BA,2019,0.3636,0.293,0.052997393570807905,-0.1400058702670972,153118000000.0,-1272000000.0,Industrials,Aerospace & Defense,132689018880,-0.030056179775280856,-0.015214384508990375,-0.025606469002695476,-0.006959314775160541,
BA,2020,0.3766,0.41,0.03575357535753576,0.39931740614334466,58158000000.0,-23814000000.0,Industrials,Aerospace & Defense,132689018880,0.052997393570807905,-0.030056179775280856,-0.015214384508990375,-0.025606469002695476,-0.006959314775160541
BA,2021,0.2941,0.4421,-0.21906532129580458,0.07829268292682934,62286000000.0,-8492000000.0,Industrials,Aerospace & Defense,132689018880,0.03575357535753576,0.052997393570807905,-0.030056179775280856,-0.015214384508990375,-0.025606469002695476
BA,2022,0.354,0.4048,0.20367222033321997,-0.08437005202442882,66608000000.0,-9988000000.0,Industrials,Aerospace & Defense,132689018880,-0.21906532129580458,0.03575357535753576,0.052997393570807905,-0.030056179775280856,-0.015214384508990375
BA,2023,0.342,0.3535,-0.03389830508474567,-0.12672924901185778,77794000000.0,-4464000000.0,Industrials,Aerospace & Defense,132689018880,0.20367222033321997,-0.21906532129580458,0.03575357535753576,0.052997393570807905,-0.030056179775280856
BAC,2014,0.6728,0.6479,,,85894000000.0,5520000000.0,Financial Services,Banks - Diversified,338911100928,,,,,
BAC,2015,0.7747,0.6931,0.15145659928656374,0.0697638524463653,82965000000.0,15910000000.0,Financial Services,Banks - Diversified,338911100928,,,,,
BAC,2016,0.8943,0.8221,0.15438234155156816,0.18612032895686048,83701000000.0,17822000000.0,Financial Services,Banks - Diversified,338911100928,0.15145659928656374,,,,
BAC,2017,0.6891,0.5679,-0.2294532036229453,-0.3092081255321738,87126000000.0,18232000000.0,Financial Services,Banks - Diversified,338911100928,0.15438234155156816,0.15145659928656374,,,
BAC,2018,0.7298,0.4716,0.0590625453490059,-0.16957210776545162,91020000000.0,28147000000.0,Financial Services,Banks - Diversified,338911100928,-0.2294532036229453,0.15438234155156816,0.15145659928656374,,
BAC,2019,0.7438,0.482,0.01918333790079485,0.022052586938082985,91244000000.0,27430000000.0,Financial Services,Banks - Diversified,338911100928,0.0590625453490059,-0.2294532036229453,0.15438234155156816,0.15145659928656374,
BAC,2020,0.86,0.5782,0.15622479161064806,0.19958506224066408,85528000000.0,17894000000.0,Financial Services,Banks - Diversified,338911100928,0.01918333790079485,0.0590625453490059,-0.2294532036229453,0.15438234155156816,0.15145659928656374
BAC,2021,0.7188,0.5072,-0.16418604651162794,-0.12279488066413013,89113000000.0,31978000000.0,Financial Services,Banks - Diversified,338911100928,0.15622479161064806,0.01918333790079485,0.0590625453490059,-0.2294532036229453,0.15438234155156816
BAC,2022,0.6002,0.4802,-0.16499721758486374,-0.05323343848580431,94950000000.0,27528000000.0,Financial Services,Banks - Diversified,338911100928,-0.16418604651162794,0.15622479161064806,0.01918333790079485,0.0590625453490059,-0.2294532036229453
BAC,2023,0.847,0.5648,0.4111962679106964,0.17617659308621403,98581000000.0,26515000000.0,Financial Services,Banks - Diversified,338911100928,-0.16499721758486374,-0.16418604651162794,0.15622479161064806,0.01918333790079485,0.0590625453490059
BKNG,2014,0.4429,0.3307,,,8441971000.0,2421753000.0,Consumer Cyclical,Travel Services,167091666944,,,,,
